"Series ID","Industry","State"
"SMU06000004348800001","Support Activities for Transportation","California"
"SMU06000004348830001","Support Activities for Water Transportation","California"
"SMU06000004348840001","Support Activities for Road Transportation","California"
"SMU06000004348850001","Freight Transportation Arrangement","California"
"SMU06000004349200001","Couriers and Messengers","California"
"SMU06000004349300001","Warehousing and Storage","California"
"SMU06000005000000001","Information","California"
"SMU06000005051100001","Publishing Industries (except Internet)","California"
"SMU06000005051110001","Newspaper, Periodical, Book, and Directory Publishers","California"
"SMU06000005051120001","Software Publishers","California"
"SMU06000005051200001","Motion Picture and Sound Recording Industries","California"
"SMU06000005051210001","Motion Picture and Video Industries","California"
"SMU06000005051211001","Motion Picture and Video Production","California"
"SMU06000005051500001","Broadcasting (except Internet)","California"
"SMU06000005051510001","Radio and Television Broadcasting","California"
"SMU06000005051520001","Cable and Other Subscription Programming","California"
"SMU06000005051700001","Telecommunications","California"
"SMU06000005051731101","Wired Telecommunications Carriers","California"
"SMU06000005051800001","Data Processing, Hosting, and Related Services","California"
"SMU06000005051900001","Other Information Services","California"
"SMU06000005500000001","Financial Activities","California"
"SMU06000005552000001","Finance and Insurance","California"
"SMU06000005552200001","Credit Intermediation and Related Activities including Monetary Authorities - Central Bank","California"
"SMU06000005552210001","Depository Credit Intermediation including Monetary Authorities - Central Bank","California"
"SMU06000005552220001","Nondepository Credit Intermediation","California"
"SMU06000005552230001","Activities Related to Credit Intermediation","California"
"SMU06000005552300001","Financial Investments and Related Activities including Financial Vehicles","California"
"SMU06000005552310001","Securities and Commodity Contracts Intermediation and Brokerage","California"
"SMU06000005552390001","Other Financial Investment Activities including Financial Vehicles","California"
"SMU06000005552400001","Insurance Carriers and Related Activities","California"
"SMU06000005552410001","Insurance Carriers","California"
"SMU06000005552420001","Agencies, Brokerages, and Other Insurance Related Activities","California"
"SMU06000005553000001","Real Estate and Rental and Leasing","California"
"SMU06000005553100001","Real Estate","California"
"SMU06000005553110001","Lessors of Real Estate","California"
"SMU06000005553120001","Offices of Real Estate Agents and Brokers","California"
"SMU06000005553130001","Activities Related to Real Estate","California"
"SMU06000005553200001","Rental and Leasing Services","California"
"SMU06000005553210001","Automotive Equipment Rental and Leasing","California"
"SMU06000005553220001","Consumer Goods Rental","California"
"SMU06000005553230001","General Rental Centers","California"
"SMU06000005553240001","Commercial and Industrial Machinery and Equipment Rental and Leasing","California"
"SMU06000006000000001","Professional and Business Services","California"
"SMU06000006054000001","Professional, Scientific, and Technical Services","California"
"SMU06000006054110001","Legal Services","California"
"SMU06000006054120001","Accounting, Tax Preparation, Bookkeeping, and Payroll Services","California"
"SMU06000006054130001","Architectural, Engineering, and Related Services","California"
"SMU06000006054140001","Specialized Design Services","California"
"SMU06000006054150001","Computer Systems Design and Related Services","California"
"SMU06000006054160001","Management, Scientific, and Technical Consulting Services","California"
"SMU06000006054170001","Scientific Research and Development Services","California"
"SMU06000006054180001","Advertising, Public Relations, and Related Services","California"
"SMU06000006054190001","Other Professional, Scientific, and Technical Services","California"
"SMU06000006055000001","Management of Companies and Enterprises","California"
"SMU06000006056000001","Administrative and Support and Waste Management and Remediation Services","California"
"SMU06000006056100001","Administrative and Support Services","California"
"SMU06000006056110001","Office Administrative Services","California"
"SMU06000006056120001","Facilities Support Services","California"
"SMU06000006056130001","Employment Services","California"
"SMU06000006056140001","Business Support Services","California"
"SMU06000006056150001","Travel Arrangement and Reservation Services","California"
"SMU06000006056160001","Investigation and Security Services","California"
"SMU06000006056170001","Services to Buildings and Dwellings","California"
"SMU06000006056190001","Other Support Services","California"
"SMU06000006056200001","Waste Management and Remediation Services","California"
"SMU06000006500000001","Education and Health Services","California"
"SMU06000006561000001","Educational Services","California"
"SMU06000006561110001","Elementary and Secondary Schools","California"
"SMU06000006561120001","Junior Colleges","California"
"SMU06000006561130001","Colleges, Universities, and Professional Schools","California"
"SMU06000006561160001","Other Schools and Instruction","California"
"SMU06000006562000001","Health Care and Social Assistance","California"
"SMU06000006562100001","Ambulatory Health Care Services","California"
"SMU06000006562110001","Offices of Physicians","California"
"SMU06000006562120001","Offices of Dentists","California"
"SMU06000006562130001","Offices of Other Health Practitioners","California"
"SMU06000006562140001","Outpatient Care Centers","California"
"SMU06000006562150001","Medical and Diagnostic Laboratories","California"
"SMU06000006562160001","Home Health Care Services","California"
"SMU06000006562190001","Other Ambulatory Health Care Services","California"
"SMU06000006562200001","Hospitals","California"
"SMU06000006562210001","General Medical and Surgical Hospitals","California"
"SMU06000006562220001","Psychiatric and Substance Abuse Hospitals","California"
"SMU06000006562230001","Specialty (except Psychiatric and Substance Abuse) Hospitals","California"
"SMU06000006562300001","Nursing and Residential Care Facilities","California"
"SMU06000006562310001","Nursing Care Facilities (Skilled Nursing Facilities)","California"
"SMU06000006562320001","Residential Intellectual and Developmental Disability, Mental Health and Substance Abuse Facilities","California"
"SMU06000006562330001","Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly","California"
"SMU06000006562390001","Other Residential Care Facilities","California"
"SMU06000006562400001","Social Assistance","California"
"SMU06000006562410001","Individual and Family Services","California"
"SMU06000006562420001","Community Food and Housing, and Emergency and Other Relief Services","California"
"SMU06000006562430001","Vocational Rehabilitation Services","California"
"SMU06000006562440001","Child Day Care Services","California"
"SMU06000007000000001","Leisure and Hospitality","California"
"SMU06000007071000001","Arts, Entertainment, and Recreation","California"
"SMU06000007071100001","Performing Arts, Spectator Sports, and Related Industries","California"
"SMU06000007071110001","Performing Arts Companies","California"
"SMU06000007071120001","Spectator Sports","California"
"SMU06000007071150001","Independent Artists, Writers, and Performers","California"
"SMU06000007071200001","Museums, Historical Sites, and Similar Institutions","California"
"SMU06000007071300001","Amusement, Gambling, and Recreation Industries","California"
"SMU06000007071310001","Amusement Parks and Arcades","California"
"SMU06000007071320001","Gambling Industries","California"
"SMU06000007071390001","Other Amusement and Recreation Industries","California"
"SMU06000007072000001","Accommodation and Food Services","California"
"SMU06000007072100001","Accommodation","California"
"SMU06000007072200001","Food Services and Drinking Places","California"
"SMU06000007072230001","Special Food Services","California"
"SMU06000007072240001","Drinking Places (Alcoholic Beverages)","California"
"SMU06000007072250001","Restaurants and Other Eating Places","California"
"SMU06000007072251101","Full-Service Restaurants","California"
"SMU06000007072259001","Limited-Service Restaurants and Other Eating Places","California"
"SMU06000008000000001","Other Services","California"
"SMU06000008081100001","Repair and Maintenance","California"
"SMU06000008081110001","Automotive Repair and Maintenance","California"
"SMU06000008081130001","Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance","California"
"SMU06000008081140001","Personal and Household Goods Repair and Maintenance","California"
"SMU06000008081200001","Personal and Laundry Services","California"
"SMU06000008081210001","Personal Care Services","California"
"SMU06000008081230001","Drycleaning and Laundry Services","California"
"SMU06000008081290001","Other Personal Services","California"
"SMU06000008081300001","Religious, Grantmaking, Civic, Professional, and Similar Organizations","California"
"SMU06000008081310001","Religious Organizations","California"
"SMU06000008081320001","Grantmaking and Giving Services","California"
"SMU06000008081330001","Social Advocacy Organizations","California"
"SMU06000008081340001","Civic and Social Organizations","California"
"SMU06000008081390001","Business, Professional, Labor, Political, and Similar Organizations","California"
"SMU06000009000000001","Government","California"
"SMU06000009091000001","Federal Government","California"
"SMU06000009091299101","Federal Government excluding Department of Defense","California"
"SMU06000009091911001","Department of Defense","California"
"SMU06000009092000001","State Government","California"
"SMU06000009092161101","State Government Educational Services","California"
"SMU06000009092200001","State Government Excluding Education","California"
"SMU06000009093000001","Local Government","California"
"SMU06000009093161101","Local Government Educational Services","California"
"SMU06000009093200001","Local Government excluding Educational Services","California"
"SMU32000000000000001","Total Nonfarm","Nevada"
"SMU32000000500000001","Total Private","Nevada"
"SMU32000000600000001","Goods Producing","Nevada"
"SMU32000000700000001","Service-Providing","Nevada"
"SMU32000000800000001","Private Service Providing","Nevada"
"SMU32000001000000001","Mining and Logging","Nevada"
"SMU32000001021220001","Metal Ore Mining","Nevada"
"SMU32000001500000001","Mining, Logging and Construction","Nevada"
"SMU32000002000000001","Construction","Nevada"
"SMU32000002023600001","Construction of Buildings","Nevada"
"SMU32000002023800001","Specialty Trade Contractors","Nevada"
"SMU32000003000000001","Manufacturing","Nevada"
"SMU32000003100000001","Durable Goods","Nevada"
"SMU32000003133900001","Miscellaneous durable goods manufacturing","Nevada"
"SMU32000003133990001","Other Miscellaneous Manufacturing","Nevada"
"SMU32000003200000001","Non-Durable Goods","Nevada"
"SMU32000004000000001","Trade, Transportation, and Utilities","Nevada"
"SMU32000004100000001","Wholesale Trade","Nevada"
"SMU32000004200000001","Retail Trade","Nevada"
"SMU32000004244500001","Food and Beverage Stores","Nevada"
"SMU32000004244600001","Health and Personal Care Stores","Nevada"
"SMU32000004300000001","Transportation, Warehousing, and Utilities","Nevada"
"SMU32000004322000001","Utilities","Nevada"
"SMU32000004340008901","Transportation and Warehousing","Nevada"
"SMU32000004348500001","Transit and Ground Passenger Transportation","Nevada"
"SMU32000004348530001","Taxi and Limousine Service","Nevada"
"SMU32000005000000001","Information","Nevada"
"SMU32000005051700001","Telecommunications","Nevada"
"SMU32000005500000001","Financial Activities","Nevada"
"SMU32000005552000001","Finance and Insurance","Nevada"
"SMU32000005552200001","Credit Intermediation and Related Activities including Monetary Authorities - Central Bank","Nevada"
"SMU32000005553000001","Real Estate and Rental and Leasing","Nevada"
"SMU32000006000000001","Professional and Business Services","Nevada"
"SMU32000006054000001","Professional, Scientific, and Technical Services","Nevada"
"SMU32000006055000001","Management of Companies and Enterprises","Nevada"
"SMU32000006056000001","Administrative and Support and Waste Management and Remediation Services","Nevada"
"SMU32000006056100001","Administrative and Support Services","Nevada"
"SMU32000006056130001","Employment Services","Nevada"
"SMU32000006500000001","Education and Health Services","Nevada"
"SMU32000006561000001","Educational Services","Nevada"
"SMU32000006562000001","Health Care and Social Assistance","Nevada"
"SMU32000006562100001","Ambulatory Health Care Services","Nevada"
"SMU32000006562200001","Hospitals","Nevada"
"SMU32000007000000001","Leisure and Hospitality","Nevada"
"SMU32000007071000001","Arts, Entertainment, and Recreation","Nevada"
"SMU32000007071300001","Amusement, Gambling, and Recreation Industries","Nevada"
"SMU32000007071320001","Gambling Industries","Nevada"
"SMU32000007072000001","Accommodation and Food Services","Nevada"
"SMU32000007072100001","Accommodation","Nevada"
"SMU32000007072112001","Casino Hotels","Nevada"
"SMU32000007072200001","Food Services and Drinking Places","Nevada"
"SMU32000007072250001","Restaurants and Other Eating Places","Nevada"
"SMU32000007072251101","Full-Service Restaurants","Nevada"
"SMU32000007072259001","Limited-Service Restaurants and Other Eating Places","Nevada"
"SMU32000008000000001","Other Services","Nevada"
"SMU32000009000000001","Government","Nevada"
"SMU32000009091000001","Federal Government","Nevada"
"SMU32000009092000001","State Government","Nevada"
"SMU32000009092161101","State Government Educational Services","Nevada"
"SMU32000009092200001","State Government Excluding Education","Nevada"
"SMU32000009093000001","Local Government","Nevada"
"SMU32000009093161101","Local Government Educational Services","Nevada"
"SMU32000009093200001","Local Government excluding Educational Services","Nevada"
"SMU34000000000000001","Total Nonfarm","New Jersey"
"SMU34000000500000001","Total Private","New Jersey"
"SMU34000000600000001","Goods Producing","New Jersey"
"SMU34000000700000001","Service-Providing","New Jersey"
"SMU34000000800000001","Private Service Providing","New Jersey"
"SMU34000001000000001","Mining and Logging","New Jersey"
"SMU34000001500000001","Mining, Logging and Construction","New Jersey"
"SMU34000002000000001","Construction","New Jersey"
"SMU34000002023600001","Construction of Buildings","New Jersey"
"SMU34000002023610001","Residential Building Construction","New Jersey"
"SMU34000002023700001","Heavy and Civil Engineering Construction","New Jersey"
"SMU34000002023800001","Specialty Trade Contractors","New Jersey"
"SMU34000002023820001","Building Equipment Contractors","New Jersey"
"SMU34000003000000001","Manufacturing","New Jersey"
"SMU34000003100000001","Durable Goods","New Jersey"
"SMU34000003133200001","Fabricated Metal Product Manufacturing","New Jersey"
"SMU34000003133300001","Machinery Manufacturing","New Jersey"
"SMU34000003133400001","Computer and Electronic Product Manufacturing","New Jersey"
"SMU34000003133450001","Navigational, Measuring, Electromedical, and Control Instruments Manufacturing","New Jersey"
"SMU34000003133900001","Miscellaneous durable goods manufacturing","New Jersey"
"SMU34000003200000001","Non-Durable Goods","New Jersey"
"SMU34000003231100001","Food Manufacturing","New Jersey"
"SMU34000003232300001","Printing and Related Support Activities","New Jersey"
"SMU34000003232500001","Chemical Manufacturing","New Jersey"
"SMU34000003232540001","Pharmaceutical and Medicine Manufacturing","New Jersey"
"SMU34000003232600001","Plastics and Rubber Products Manufacturing","New Jersey"
"SMU34000004000000001","Trade, Transportation, and Utilities","New Jersey"
"SMU34000004100000001","Wholesale Trade","New Jersey"
"SMU34000004142300001","Merchant Wholesalers, Durable Goods","New Jersey"
"SMU34000004142340001","Professional and Commercial Equipment and Supplies Merchant Wholesalers","New Jersey"
"SMU34000004142400001","Merchant Wholesalers, Nondurable Goods","New Jersey"
"SMU34000004142440001","Grocery and Related Product Merchant Wholesalers","New Jersey"
"SMU34000004142500001","Wholesale Electronic Markets and Agents and Brokers","New Jersey"
"SMU34000004200000001","Retail Trade","New Jersey"
"SMU34000004244100001","Motor Vehicle and Parts Dealers","New Jersey"
"SMU34000004244110001","Automobile Dealers","New Jersey"
"SMU34000004244200001","Furniture and Home Furnishings Stores","New Jersey"
"SMU34000004244300001","Electronics and Appliance Stores","New Jersey"
"SMU34000004244400001","Building Material and Garden Equipment and Supplies Dealers","New Jersey"
"SMU34000004244500001","Food and Beverage Stores","New Jersey"
"SMU34000004244600001","Health and Personal Care Stores","New Jersey"
"SMU34000004244800001","Clothing and Clothing Accessories Stores","New Jersey"
"SMU34000004245100001","Sporting Goods, Hobby, Musical Instrument, and Book Stores","New Jersey"
"SMU34000004245200001","General Merchandise Stores","New Jersey"
"SMU34000004245220001","Department Stores","New Jersey"
"SMU34000004300000001","Transportation, Warehousing, and Utilities","New Jersey"
"SMU34000004322000001","Utilities","New Jersey"
"SMU34000004322110001","Electric Power Generation, Transmission and Distribution","New Jersey"
"SMU34000004340008901","Transportation and Warehousing","New Jersey"
"SMU34000004348100001","Air Transportation","New Jersey"
"SMU34000004348400001","Truck Transportation","New Jersey"
"SMU34000004348410001","General Freight Trucking","New Jersey"
"SMU34000004348500001","Transit and Ground Passenger Transportation","New Jersey"
"SMU34000004348800001","Support Activities for Transportation","New Jersey"
"SMU34000004349200001","Couriers and Messengers","New Jersey"
"SMU34000004349300001","Warehousing and Storage","New Jersey"
"SMU34000005000000001","Information","New Jersey"
"SMU34000005051100001","Publishing Industries (except Internet)","New Jersey"
"SMU34000005051700001","Telecommunications","New Jersey"
"SMU34000005051731101","Wired Telecommunications Carriers","New Jersey"
"SMU34000005051800001","Data Processing, Hosting, and Related Services","New Jersey"
"SMU34000005500000001","Financial Activities","New Jersey"
"SMU34000005552000001","Finance and Insurance","New Jersey"
"SMU34000005552200001","Credit Intermediation and Related Activities including Monetary Authorities - Central Bank","New Jersey"
"SMU34000005552210001","Depository Credit Intermediation including Monetary Authorities - Central Bank","New Jersey"
"SMU34000005552220001","Nondepository Credit Intermediation","New Jersey"
"SMU34000005552300001","Financial Investments and Related Activities including Financial Vehicles","New Jersey"
"SMU34000005552310001","Securities and Commodity Contracts Intermediation and Brokerage","New Jersey"
"SMU34000005552400001","Insurance Carriers and Related Activities","New Jersey"
"SMU34000005552410001","Insurance Carriers","New Jersey"
"SMU34000005552420001","Agencies, Brokerages, and Other Insurance Related Activities","New Jersey"
"SMU34000005553000001","Real Estate and Rental and Leasing","New Jersey"
"SMU34000005553100001","Real Estate","New Jersey"
"SMU34000005553200001","Rental and Leasing Services","New Jersey"
"SMU34000006000000001","Professional and Business Services","New Jersey"
"SMU34000006054000001","Professional, Scientific, and Technical Services","New Jersey"
"SMU34000006054110001","Legal Services","New Jersey"
"SMU34000006054120001","Accounting, Tax Preparation, Bookkeeping, and Payroll Services","New Jersey"
"SMU34000006054130001","Architectural, Engineering, and Related Services","New Jersey"
"SMU34000006054150001","Computer Systems Design and Related Services","New Jersey"
"SMU34000006054160001","Management, Scientific, and Technical Consulting Services","New Jersey"
"SMU34000006054170001","Scientific Research and Development Services","New Jersey"
"SMU34000006054180001","Advertising, Public Relations, and Related Services","New Jersey"
"SMU34000006055000001","Management of Companies and Enterprises","New Jersey"
"SMU34000006056000001","Administrative and Support and Waste Management and Remediation Services","New Jersey"
"SMU34000006056100001","Administrative and Support Services","New Jersey"
"SMU34000006056130001","Employment Services","New Jersey"
"SMU34000006056140001","Business Support Services","New Jersey"
"SMU34000006056160001","Investigation and Security Services","New Jersey"
"SMU34000006056170001","Services to Buildings and Dwellings","New Jersey"
"SMU34000006500000001","Education and Health Services","New Jersey"
"SMU34000006561000001","Educational Services","New Jersey"
"SMU34000006561110001","Elementary and Secondary Schools","New Jersey"
"SMU34000006561130001","Colleges, Universities, and Professional Schools","New Jersey"
"SMU34000006562000001","Health Care and Social Assistance","New Jersey"
"SMU34000006562100001","Ambulatory Health Care Services","New Jersey"
"SMU34000006562110001","Offices of Physicians","New Jersey"
"SMU34000006562120001","Offices of Dentists","New Jersey"
"SMU34000006562160001","Home Health Care Services","New Jersey"
"SMU34000006562200001","Hospitals","New Jersey"
"SMU34000006562300001","Nursing and Residential Care Facilities","New Jersey"
"SMU34000006562310001","Nursing Care Facilities (Skilled Nursing Facilities)","New Jersey"
"SMU34000006562330001","Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly","New Jersey"
"SMU34000006562400001","Social Assistance","New Jersey"
"SMU34000006562440001","Child Day Care Services","New Jersey"
"SMU34000007000000001","Leisure and Hospitality","New Jersey"
"SMU34000007071000001","Arts, Entertainment, and Recreation","New Jersey"
"SMU34000007071300001","Amusement, Gambling, and Recreation Industries","New Jersey"
"SMU34000007072000001","Accommodation and Food Services","New Jersey"
"SMU34000007072100001","Accommodation","New Jersey"
"SMU34000007072112001","Casino Hotels","New Jersey"
"SMU34000007072200001","Food Services and Drinking Places","New Jersey"
"SMU34000007072230001","Special Food Services","New Jersey"
"SMU34000007072240001","Drinking Places (Alcoholic Beverages)","New Jersey"
"SMU34000007072250001","Restaurants and Other Eating Places","New Jersey"
"SMU34000007072251101","Full-Service Restaurants","New Jersey"
"SMU34000007072259001","Limited-Service Restaurants and Other Eating Places","New Jersey"
"SMU34000008000000001","Other Services","New Jersey"
"SMU34000008081100001","Repair and Maintenance","New Jersey"
"SMU34000008081110001","Automotive Repair and Maintenance","New Jersey"
"SMU34000008081200001","Personal and Laundry Services","New Jersey"
"SMU34000008081210001","Personal Care Services","New Jersey"
"SMU34000008081300001","Religious, Grantmaking, Civic, Professional, and Similar Organizations","New Jersey"
"SMU34000009000000001","Government","New Jersey"
"SMU34000009091000001","Federal Government","New Jersey"
"SMU34000009091299401","Federal Government excluding Postal Service, Department of Defense, Ship Building, and Hospitals","New Jersey"
"SMU34000009091911901","Department of Defense, including Ship Building and Hospitals","New Jersey"
"SMU34000009091912001","U.S. Postal Service","New Jersey"
"SMU34000009092000001","State Government","New Jersey"
"SMU34000009092161101","State Government Educational Services","New Jersey"
"SMU34000009092200001","State Government Excluding Education","New Jersey"
"SMU34000009092262201","State Government Hospitals","New Jersey"
"SMU34000009092299101","State Government excluding Educational Services and Hospitals","New Jersey"
"SMU34000009093000001","Local Government","New Jersey"
"SMU34000009093161101","Local Government Educational Services","New Jersey"
"SMU34000009093200001","Local Government excluding Educational Services","New Jersey"
"SMU02000000000000001","Total Nonfarm","Alaska"
"SMU02000000500000001","Total Private","Alaska"
"SMU02000000600000001","Goods Producing","Alaska"
"SMU02000000700000001","Service-Providing","Alaska"
"SMU02000000800000001","Private Service Providing","Alaska"
"SMU02000001000000001","Mining and Logging","Alaska"
"SMU02000001021000001","Mining, Quarrying, and Oil and Gas Extraction","Alaska"
"SMU02000001021300001","Support Activities for Mining","Alaska"
"SMU02000001500000001","Mining, Logging and Construction","Alaska"
"SMU02000002000000001","Construction","Alaska"
"SMU02000003000000001","Manufacturing","Alaska"
"SMU02000003100000001","Durable Goods","Alaska"
"SMU02000003200000001","Non-Durable Goods","Alaska"
"SMU02000003231170001","Seafood Product Preparation and Packaging","Alaska"
"SMU02000004000000001","Trade, Transportation, and Utilities","Alaska"
"SMU02000004100000001","Wholesale Trade","Alaska"
"SMU02000004200000001","Retail Trade","Alaska"
"SMU02000004244500001","Food and Beverage Stores","Alaska"
"SMU02000004245200001","General Merchandise Stores","Alaska"
"SMU02000004300000001","Transportation, Warehousing, and Utilities","Alaska"
"SMU02000004322000001","Utilities","Alaska"
"SMU02000004340008901","Transportation and Warehousing","Alaska"
"SMU02000004348100001","Air Transportation","Alaska"
"SMU02000005000000001","Information","Alaska"
"SMU02000005051700001","Telecommunications","Alaska"
"SMU02000005500000001","Financial Activities","Alaska"
"SMU02000005552000001","Finance and Insurance","Alaska"
"SMU02000005553000001","Real Estate and Rental and Leasing","Alaska"
"SMU02000006000000001","Professional and Business Services","Alaska"
"SMU02000006054000001","Professional, Scientific, and Technical Services","Alaska"
"SMU02000006055000001","Management of Companies and Enterprises","Alaska"
"SMU02000006056000001","Administrative and Support and Waste Management and Remediation Services","Alaska"
"SMU02000006500000001","Education and Health Services","Alaska"
"SMU02000006561000001","Educational Services","Alaska"
"SMU02000006562000001","Health Care and Social Assistance","Alaska"
"SMU02000006562100001","Ambulatory Health Care Services","Alaska"
"SMU02000006562200001","Hospitals","Alaska"
"SMU02000006562300001","Nursing and Residential Care Facilities","Alaska"
"SMU02000007000000001","Leisure and Hospitality","Alaska"
"SMU02000007071000001","Arts, Entertainment, and Recreation","Alaska"
"SMU02000007072000001","Accommodation and Food Services","Alaska"
"SMU02000007072100001","Accommodation","Alaska"
"SMU02000007072200001","Food Services and Drinking Places","Alaska"
"SMU02000008000000001","Other Services","Alaska"
"SMU02000009000000001","Government","Alaska"
"SMU02000009091000001","Federal Government","Alaska"
"SMU02000009092000001","State Government","Alaska"
"SMU02000009092161101","State Government Educational Services","Alaska"
"SMU02000009092200001","State Government Excluding Education","Alaska"
"SMU02000009093000001","Local Government","Alaska"
"SMU02000009093161101","Local Government Educational Services","Alaska"
"SMU02000009093200001","Local Government excluding Educational Services","Alaska"
"SMU17000000000000001","Total Nonfarm","Illinois"
"SMU17000000500000001","Total Private","Illinois"
"SMU17000000600000001","Goods Producing","Illinois"
"SMU17000000700000001","Service-Providing","Illinois"
"SMU17000000800000001","Private Service Providing","Illinois"
"SMU17000001000000001","Mining and Logging","Illinois"
"SMU17000001500000001","Mining, Logging and Construction","Illinois"
"SMU17000002000000001","Construction","Illinois"
"SMU17000002023600001","Construction of Buildings","Illinois"
"SMU17000002023700001","Heavy and Civil Engineering Construction","Illinois"
"SMU17000002023800001","Specialty Trade Contractors","Illinois"
"SMU17000003000000001","Manufacturing","Illinois"
"SMU17000003100000001","Durable Goods","Illinois"
"SMU17000003132700001","Nonmetallic Mineral Product Manufacturing","Illinois"
"SMU17000003133100001","Primary Metal Manufacturing","Illinois"
"SMU17000003133200001","Fabricated Metal Product Manufacturing","Illinois"
"SMU17000003133300001","Machinery Manufacturing","Illinois"
"SMU17000003133400001","Computer and Electronic Product Manufacturing","Illinois"
"SMU17000003133500001","Electrical Equipment, Appliance, and Component Manufacturing","Illinois"
"SMU17000003133520001","Household Appliance Manufacturing","Illinois"
"SMU17000003133600001","Transportation Equipment Manufacturing","Illinois"
"SMU17000003133700001","Furniture and Related Product Manufacturing","Illinois"
"SMU17000003133900001","Miscellaneous durable goods manufacturing","Illinois"
"SMU17000003200000001","Non-Durable Goods","Illinois"
"SMU17000003231100001","Food Manufacturing","Illinois"
"SMU17000003232200001","Paper Manufacturing","Illinois"
"SMU17000003232300001","Printing and Related Support Activities","Illinois"
"SMU17000003232500001","Chemical Manufacturing","Illinois"
"SMU17000003232600001","Plastics and Rubber Products Manufacturing","Illinois"
"SMU17000004000000001","Trade, Transportation, and Utilities","Illinois"
"SMU17000004100000001","Wholesale Trade","Illinois"
"SMU17000004142300001","Merchant Wholesalers, Durable Goods","Illinois"
"SMU17000004142400001","Merchant Wholesalers, Nondurable Goods","Illinois"
"SMU17000004142500001","Wholesale Electronic Markets and Agents and Brokers","Illinois"
"SMU17000004200000001","Retail Trade","Illinois"
"SMU17000004244100001","Motor Vehicle and Parts Dealers","Illinois"
"SMU17000004244200001","Furniture and Home Furnishings Stores","Illinois"
"SMU17000004244300001","Electronics and Appliance Stores","Illinois"
"SMU17000004244400001","Building Material and Garden Equipment and Supplies Dealers","Illinois"
"SMU17000004244500001","Food and Beverage Stores","Illinois"
"SMU17000004244600001","Health and Personal Care Stores","Illinois"
"SMU17000004244700001","Gasoline Stations","Illinois"
"SMU17000004244800001","Clothing and Clothing Accessories Stores","Illinois"
"SMU17000004245100001","Sporting Goods, Hobby, Musical Instrument, and Book Stores","Illinois"
"SMU17000004245200001","General Merchandise Stores","Illinois"
"SMU17000004245300001","Miscellaneous Store Retailers","Illinois"
"SMU17000004300000001","Transportation, Warehousing, and Utilities","Illinois"
"SMU17000004322000001","Utilities","Illinois"
"SMU17000004340008901","Transportation and Warehousing","Illinois"
"SMU17000004348100001","Air Transportation","Illinois"
"SMU17000004348400001","Truck Transportation","Illinois"
"SMU17000004348500001","Transit and Ground Passenger Transportation","Illinois"
"SMU17000004348800001","Support Activities for Transportation","Illinois"
"SMU17000004349200001","Couriers and Messengers","Illinois"
"SMU17000004349300001","Warehousing and Storage","Illinois"
"SMU17000005000000001","Information","Illinois"
"SMU17000005051100001","Publishing Industries (except Internet)","Illinois"
"SMU17000005051500001","Broadcasting (except Internet)","Illinois"
"SMU17000005051700001","Telecommunications","Illinois"
"SMU17000005051800001","Data Processing, Hosting, and Related Services","Illinois"
"SMU17000005500000001","Financial Activities","Illinois"
"SMU17000005552000001","Finance and Insurance","Illinois"
"SMU17000005552200001","Credit Intermediation and Related Activities including Monetary Authorities - Central Bank","Illinois"
"SMU17000005552300001","Financial Investments and Related Activities including Financial Vehicles","Illinois"
"SMU17000005552400001","Insurance Carriers and Related Activities","Illinois"
"SMU17000005553000001","Real Estate and Rental and Leasing","Illinois"
"SMU17000005553100001","Real Estate","Illinois"
"SMU17000005553200001","Rental and Leasing Services","Illinois"
"SMU17000006000000001","Professional and Business Services","Illinois"
"SMU17000006054000001","Professional, Scientific, and Technical Services","Illinois"
"SMU17000006054110001","Legal Services","Illinois"
"SMU17000006054120001","Accounting, Tax Preparation, Bookkeeping, and Payroll Services","Illinois"
"SMU17000006054130001","Architectural, Engineering, and Related Services","Illinois"
"SMU17000006054140001","Specialized Design Services","Illinois"
"SMU17000006054150001","Computer Systems Design and Related Services","Illinois"
"SMU17000006054160001","Management, Scientific, and Technical Consulting Services","Illinois"
"SMU17000006054170001","Scientific Research and Development Services","Illinois"
"SMU17000006054180001","Advertising, Public Relations, and Related Services","Illinois"
"SMU17000006054190001","Other Professional, Scientific, and Technical Services","Illinois"
"SMU17000006055000001","Management of Companies and Enterprises","Illinois"
"SMU17000006056000001","Administrative and Support and Waste Management and Remediation Services","Illinois"
"SMU17000006056100001","Administrative and Support Services","Illinois"
"SMU17000006056110001","Office Administrative Services","Illinois"
"SMU17000006056130001","Employment Services","Illinois"
"SMU17000006056140001","Business Support Services","Illinois"
"SMU17000006056150001","Travel Arrangement and Reservation Services","Illinois"
"SMU17000006056160001","Investigation and Security Services","Illinois"
"SMU17000006056170001","Services to Buildings and Dwellings","Illinois"
"SMU17000006056190001","Other Support Services","Illinois"
"SMU17000006056200001","Waste Management and Remediation Services","Illinois"
"SMU17000006500000001","Education and Health Services","Illinois"
"SMU17000006561000001","Educational Services","Illinois"
"SMU17000006561110001","Elementary and Secondary Schools","Illinois"
"SMU17000006561130001","Colleges, Universities, and Professional Schools","Illinois"
