"Series ID","Industry","State"
"SMS19000000800000001","Private Service Providing","Iowa"
"SMS19000001000000001","Mining and Logging","Iowa"
"SMS19000001500000001","Mining, Logging and Construction","Iowa"
"SMS19000002000000001","Construction","Iowa"
"SMS19000003000000001","Manufacturing","Iowa"
"SMS19000003100000001","Durable Goods","Iowa"
"SMS19000003200000001","Non-Durable Goods","Iowa"
"SMS19000004000000001","Trade, Transportation, and Utilities","Iowa"
"SMS19000004100000001","Wholesale Trade","Iowa"
"SMS19000004200000001","Retail Trade","Iowa"
"SMS19000004300000001","Transportation, Warehousing, and Utilities","Iowa"
"SMS19000005000000001","Information","Iowa"
"SMS19000005500000001","Financial Activities","Iowa"
"SMS19000005552000001","Finance and Insurance","Iowa"
"SMS19000005553000001","Real Estate and Rental and Leasing","Iowa"
"SMS19000006000000001","Professional and Business Services","Iowa"
"SMS19000006054000001","Professional, Scientific, and Technical Services","Iowa"
"SMS19000006055000001","Management of Companies and Enterprises","Iowa"
"SMS19000006056000001","Administrative and Support and Waste Management and Remediation Services","Iowa"
"SMS19000006500000001","Education and Health Services","Iowa"
"SMS19000006561000001","Educational Services","Iowa"
"SMS19000006562000001","Health Care and Social Assistance","Iowa"
"SMS19000007000000001","Leisure and Hospitality","Iowa"
"SMS19000007071000001","Arts, Entertainment, and Recreation","Iowa"
"SMS19000007072000001","Accommodation and Food Services","Iowa"
"SMS19000008000000001","Other Services","Iowa"
"SMS19000009000000001","Government","Iowa"
"SMS19000009091000001","Federal Government","Iowa"
"SMS19000009092000001","State Government","Iowa"
"SMS19000009093000001","Local Government","Iowa"
"SMS50000000000000001","Total Nonfarm","Vermont"
"SMS50000000500000001","Total Private","Vermont"
"SMS50000000600000001","Goods Producing","Vermont"
"SMS50000000700000001","Service-Providing","Vermont"
"SMS50000000800000001","Private Service Providing","Vermont"
"SMS50000001000000001","Mining and Logging","Vermont"
"SMS50000001500000001","Mining, Logging and Construction","Vermont"
"SMS50000002000000001","Construction","Vermont"
"SMS50000003000000001","Manufacturing","Vermont"
"SMS50000003100000001","Durable Goods","Vermont"
"SMS50000003200000001","Non-Durable Goods","Vermont"
"SMS50000004000000001","Trade, Transportation, and Utilities","Vermont"
"SMS50000004100000001","Wholesale Trade","Vermont"
"SMS50000004200000001","Retail Trade","Vermont"
"SMS50000004300000001","Transportation, Warehousing, and Utilities","Vermont"
"SMS50000005000000001","Information","Vermont"
"SMS50000005500000001","Financial Activities","Vermont"
"SMS50000005552000001","Finance and Insurance","Vermont"
"SMS50000005553000001","Real Estate and Rental and Leasing","Vermont"
"SMS50000006000000001","Professional and Business Services","Vermont"
"SMS50000006054000001","Professional, Scientific, and Technical Services","Vermont"
"SMS50000006056000001","Administrative and Support and Waste Management and Remediation Services","Vermont"
"SMS50000006500000001","Education and Health Services","Vermont"
"SMS50000006561000001","Educational Services","Vermont"
"SMS50000006562000001","Health Care and Social Assistance","Vermont"
"SMS50000007000000001","Leisure and Hospitality","Vermont"
"SMS50000007071000001","Arts, Entertainment, and Recreation","Vermont"
"SMS50000007072000001","Accommodation and Food Services","Vermont"
"SMS50000008000000001","Other Services","Vermont"
"SMS50000009000000001","Government","Vermont"
"SMS50000009091000001","Federal Government","Vermont"
"SMS50000009092000001","State Government","Vermont"
"SMS50000009093000001","Local Government","Vermont"
"SMS20000000000000001","Total Nonfarm","Kansas"
"SMS20000000500000001","Total Private","Kansas"
"SMS20000000600000001","Goods Producing","Kansas"
"SMS20000000700000001","Service-Providing","Kansas"
"SMS20000000800000001","Private Service Providing","Kansas"
"SMS20000001000000001","Mining and Logging","Kansas"
"SMS20000001500000001","Mining, Logging and Construction","Kansas"
"SMS20000002000000001","Construction","Kansas"
"SMS20000003000000001","Manufacturing","Kansas"
"SMS20000003100000001","Durable Goods","Kansas"
"SMS20000003200000001","Non-Durable Goods","Kansas"
"SMS20000004000000001","Trade, Transportation, and Utilities","Kansas"
"SMS20000004100000001","Wholesale Trade","Kansas"
"SMS20000004200000001","Retail Trade","Kansas"
"SMS20000004300000001","Transportation, Warehousing, and Utilities","Kansas"
"SMS20000005000000001","Information","Kansas"
"SMS20000005500000001","Financial Activities","Kansas"
"SMS20000005552000001","Finance and Insurance","Kansas"
"SMS20000005553000001","Real Estate and Rental and Leasing","Kansas"
"SMS20000006000000001","Professional and Business Services","Kansas"
"SMS20000006054000001","Professional, Scientific, and Technical Services","Kansas"
"SMS20000006055000001","Management of Companies and Enterprises","Kansas"
"SMS20000006056000001","Administrative and Support and Waste Management and Remediation Services","Kansas"
"SMS20000006500000001","Education and Health Services","Kansas"
"SMS20000006561000001","Educational Services","Kansas"
"SMS20000006562000001","Health Care and Social Assistance","Kansas"
"SMS20000007000000001","Leisure and Hospitality","Kansas"
"SMS20000007071000001","Arts, Entertainment, and Recreation","Kansas"
"SMS20000007072000001","Accommodation and Food Services","Kansas"
"SMS20000008000000001","Other Services","Kansas"
"SMS20000009000000001","Government","Kansas"
"SMS20000009091000001","Federal Government","Kansas"
"SMS20000009092000001","State Government","Kansas"
"SMS20000009093000001","Local Government","Kansas"
"SMS53000000000000001","Total Nonfarm","Washington"
"SMS53000000500000001","Total Private","Washington"
"SMS53000000600000001","Goods Producing","Washington"
"SMS53000000700000001","Service-Providing","Washington"
"SMS53000000800000001","Private Service Providing","Washington"
"SMS53000001000000001","Mining and Logging","Washington"
"SMS53000001500000001","Mining, Logging and Construction","Washington"
"SMS53000002000000001","Construction","Washington"
"SMS53000003000000001","Manufacturing","Washington"
"SMS53000003100000001","Durable Goods","Washington"
"SMS53000003200000001","Non-Durable Goods","Washington"
"SMS53000004000000001","Trade, Transportation, and Utilities","Washington"
"SMS53000004100000001","Wholesale Trade","Washington"
"SMS53000004200000001","Retail Trade","Washington"
"SMS53000004300000001","Transportation, Warehousing, and Utilities","Washington"
"SMS53000005000000001","Information","Washington"
"SMS53000005500000001","Financial Activities","Washington"
"SMS53000005552000001","Finance and Insurance","Washington"
"SMS53000005553000001","Real Estate and Rental and Leasing","Washington"
"SMS53000006000000001","Professional and Business Services","Washington"
"SMS53000006054000001","Professional, Scientific, and Technical Services","Washington"
"SMS53000006055000001","Management of Companies and Enterprises","Washington"
"SMS53000006056000001","Administrative and Support and Waste Management and Remediation Services","Washington"
"SMS53000006500000001","Education and Health Services","Washington"
"SMS53000006561000001","Educational Services","Washington"
"SMS53000006562000001","Health Care and Social Assistance","Washington"
"SMS53000007000000001","Leisure and Hospitality","Washington"
"SMS53000007071000001","Arts, Entertainment, and Recreation","Washington"
"SMS53000007072000001","Accommodation and Food Services","Washington"
"SMS53000008000000001","Other Services","Washington"
"SMS53000009000000001","Government","Washington"
"SMS53000009091000001","Federal Government","Washington"
"SMS53000009092000001","State Government","Washington"
"SMS53000009093000001","Local Government","Washington"
"SMS29000000000000001","Total Nonfarm","Missouri"
"SMS29000000500000001","Total Private","Missouri"
"SMS29000000600000001","Goods Producing","Missouri"
"SMS29000000700000001","Service-Providing","Missouri"
"SMS29000000800000001","Private Service Providing","Missouri"
"SMS29000001000000001","Mining and Logging","Missouri"
"SMS29000001500000001","Mining, Logging and Construction","Missouri"
"SMS29000002000000001","Construction","Missouri"
"SMS29000003000000001","Manufacturing","Missouri"
"SMS29000003100000001","Durable Goods","Missouri"
"SMS29000003200000001","Non-Durable Goods","Missouri"
"SMS29000004000000001","Trade, Transportation, and Utilities","Missouri"
"SMS29000004100000001","Wholesale Trade","Missouri"
"SMS29000004200000001","Retail Trade","Missouri"
"SMS29000004300000001","Transportation, Warehousing, and Utilities","Missouri"
"SMS29000005000000001","Information","Missouri"
"SMS29000005500000001","Financial Activities","Missouri"
"SMS29000005553000001","Real Estate and Rental and Leasing","Missouri"
"SMS29000006000000001","Professional and Business Services","Missouri"
"SMS29000006054000001","Professional, Scientific, and Technical Services","Missouri"
"SMS29000006055000001","Management of Companies and Enterprises","Missouri"
"SMS29000006056000001","Administrative and Support and Waste Management and Remediation Services","Missouri"
"SMS29000006500000001","Education and Health Services","Missouri"
"SMS29000006561000001","Educational Services","Missouri"
"SMS29000006562000001","Health Care and Social Assistance","Missouri"
"SMS29000007000000001","Leisure and Hospitality","Missouri"
"SMS29000007071000001","Arts, Entertainment, and Recreation","Missouri"
"SMS29000007072000001","Accommodation and Food Services","Missouri"
"SMS29000008000000001","Other Services","Missouri"
"SMS29000009000000001","Government","Missouri"
"SMS29000009091000001","Federal Government","Missouri"
"SMS29000009092000001","State Government","Missouri"
"SMS29000009093000001","Local Government","Missouri"
